kaptCode,kaptName,kaptAddr,doroJuso,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A43775218,대명구름채,경기도 의왕시 오전동 28 대명구름채,경기도 의왕시 포도원로 46,분양,지역난방,70867,6,518,대명건설,재건축조합,314560804, ,아파트,위탁관리,계단식,20041221,314272476,518,55916.027,0,518,0,0,43935.724,4143010500,23,23,2,12,16045
A43775415,신원수선화,경기도 의왕시 오전동 24 신원수선화,경기도 의왕시 모락로 89-16,분양,개별난방,49634.59,5,389,신원종합개발(주),신원종합개발(주),031-452-7467, ,아파트,위탁관리,계단식,20000708,314527468,389,41678.22,98,180,111,0,33970.86,4143010500,22,22,1,10,16044
A43775513,오전동민들레베스파트,경기도 의왕시 오전동 388-1 오전동민들레베스파트,경기도 의왕시 오전천로 54,분양,개별난방,49006.805,5,369,이삭종합건설(주),대한주택보증(주),314522890,이삭민들레.ma-um.co.kr,아파트,위탁관리,계단식,20000623,314522891,369,38828.805,114,170,85,0,31082.914,4143010500,22,22,0,9,16062
A43775622,해모로,경기도 의왕시 오전동 27-1 해모로,경기도 의왕시 모락로 89-15,분양,지역난방,124802.625,11,998,(주)한진로즈힐,한진중공업,314778035,한진로즈힐.ma-um.co.kr,아파트,위탁관리,계단식,20040830,314778034,998,97159.39,304,694,0,0,77140.173,4143010500,23,23,0,23,16045
A43777024,모락산현대,경기도 의왕시 오전동 100 모락산현대,경기도 의왕시 원골로 43,분양,개별난방,202957.7,19,1614,고려산업개발/두산개발,주택조합,314581123,moraksan.com,아파트,위탁관리,계단식,20021105,314581126,1614,165090.98,368,1246,0,0,118931.934,4143010500,24,24,2,35,16049
A43781805,성원2차이화아파트,경기도 의왕시 오전동 104-20 성원2차이화아파트,경기도 의왕시 보식골로 13,분양,개별난방,30222,3,201,(주)동서주택,(주)동서주택,314589954, ,아파트,위탁관리,계단식,19991009,314589959,201,17824.7,48,102,34,17,17824.7,4143010500,17,17,2,6,16050
A43781808,미라보매화,경기도 의왕시 오전동 104 미라보매화,경기도 의왕시 오전로 208,분양,개별난방,32431.38,1,265,미라보건설,매화아파트,314591368, ,아파트,위탁관리,혼합식,19971106,314591363,265,25771.076,124,141,0,0,19360.5,4143010500,21,21,1,6,16050
A43782103,모락산동문굿모닝힐,경기도 의왕시 오전동 886 모락산동문굿모닝힐,경기도 의왕시 전주남이4길 17,분양,개별난방,26908.354,2,176,동문건설,경문,314776776, ,아파트,위탁관리,계단식,20081030,314776556,176,19462.166,0,176,0,0,14888.948,4143010500,15,15,2,5,16059
A43782106,신미주해당화,경기도 의왕시 오전동 233 신미주해당화,경기도 의왕시 보식골로 30,분양,개별난방,23824.68,2,216,풍성주택(주),풍성주택(주),314513526, ,아파트,위탁관리,계단식,20001122,314513637,216,23824.643,58,114,44,0,18814.12,4143010500,22,22,1,6,16051
A43782119,이화1차,경기도 의왕시 오전동 230 이화1차,경기도 의왕시 보식골로 6,분양,개별난방,69083.69,6,520,(주)동서주택,(주)동서주택,314525603, ,아파트,위탁관리,계단식,20000609,314525604,520,56428.02,126,240,154,0,46058.1,4143010500,22,22,2,13,16050
A43782204,KT이자리에,경기도 의왕시 오전동 333 KT이자리에,경기도 의왕시 전주남이길 8,분양,개별난방,27247.705,3,182,한국통신산업개발,한국통신산업개발,314772041,KT이자리에.ma-um.co.kr,아파트,위탁관리,계단식,20041129,314772042,182,19419.4,0,182,0,0,15284.178,4143010500,22,22,2,5,16059
A10024983,백운밸리 레이크포레4단지,경기도 의왕시 학의동 896 백운밸리 레이크포레4단지,경기도 의왕시 백운호수로1길 9,분양,지역난방,48312.363,6,344,제일건설,에이치엠지글로벌,314267662, ,아파트,위탁관리,계단식,20200120,314267663,344,32474.123,72,272,0,0,24688.5375,4143010600,16,16,2,12,16016
A10025058,백운밸리 제일풍경채 레이크포레2단지 아파트,경기도 의왕시 학의동 783-1 백운밸리 제일풍경채 레이크포레2단지 아파트,경기도 의왕시 바라산로 76,분양,지역난방,33945.875,4,250,(주)제일건설,(주)에이치엠글로벌,314267608, ,아파트,위탁관리,계단식,20200120,314267609,250,21416.275,186,64,0,0,15942.3102,4143010600,16,16,2,0,16016
A10025512,백운호수 해링턴 플레이스 2단지,경기도 의왕시 학의동  백운호수 해링턴 플레이스 2단지,경기도 의왕시 백운중앙로 45,분양,지역난방,87279.85,11,534,효성중공업,의왕백운프로젝트금융,314250046,mo-vill.com,아파트,위탁관리,계단식,20190330,314210624,534,61109.496,0,480,54,0,46222.9286,4143010600,16,16,1,23,16016
A10025539,의왕백운밸리골드클래스,경기도 의왕시 학의동 818-13 의왕백운밸리골드클래스,경기도 의왕시 바라산로 75,임대,지역난방,56315.125,8,420,골드디움(주),골드디움(주),314269088, ,아파트,위탁관리,계단식,20190503,314269089,420,35297.684,402,18,0,0,25635.9252,4143010600,16,16,2,16,16016
A10025627,백운호수해링턴플레이스1단지,경기도 의왕시 학의동 687-2 백운호수해링턴플레이스1단지,경기도 의왕시 백운중앙로 46,분양,지역난방,126202,18,958,효성준공업(주),의왕백운PFV(주),314210930,https://buv.aptner.com/,아파트,위탁관리,계단식,20190330,314210727,958,114292.11,0,778,174,6,87035.39,4143010600,16,16,1,37,16016
A10025639,백운호수 해링턴플레이스 3단지,경기도 의왕시 학의동 754-22 백운호수 해링턴플레이스 3단지,경기도 의왕시 백운중앙로 99,분양,지역난방,31005.832,4,182,효성중공업(주),의왕백운프로젝트금융투자 주식회사,314213452, ,아파트,위탁관리,계단식,20190330,314223452,182,21908.479,0,130,52,0,17035.9387,4143010600,16,16,1,8,16016
A10025640,백운호수해링턴 플레이스 5단지,경기도 의왕시 학의동 743-5 백운호수해링턴 플레이스 5단지,경기도 의왕시 백운중앙로 88,분양,지역난방,96244.07,10,586,효성중공업,의왕백운프로젝트금융투자,314214547,해링턴플레이스5단지.apti.co.kr,아파트,위탁관리,계단식,20190330,314264548,592,68503.18,0,520,66,0,51809.9063,4143010600,16,16,1,21,16016
A10025644,백운호수해링턴플레이스4단지,경기도 의왕시 학의동 754-20 백운호수해링턴플레이스4단지,경기도 의왕시 백운중앙로 100,분양,지역난방,38648,5,220,효성중공업(주),의왕백운프로젝트금융투자(주),314215671,의왕백운해링턴플레이스4단지.apti.co.kr/aptHome/,아파트,위탁관리,계단식,20190330,314225671,220,26218.295,0,168,52,0,20264.148,4143010600,16,16,1,9,16016
A10020620,인덕원자이SKVIEW,경기도 의왕시 내손동 683 인덕원자이SKVIEW,경기도 의왕시 내손중앙로 68,혼합,지역난방,415029,20,2633,지에스건설.SK건설,내손다구역주택재개발정비사업조합,3180685051, ,아파트,위탁관리,혼합식,20250528,3180685052,2633,243202.36,162,1355,1022,94,243202.361,4143010700,1,0,0,0,
A10024934,내손동 세양 청마루 아파트,경기도 의왕시 내손동 401-1 내손동 세양 청마루 아파트,경기도 의왕시 포일로 17,분양,개별난방,16397.72,1,105,세양건설,성림연립재건축조합,314247561, ,아파트,위탁관리,계단식,20050416,314247562,105,11071.41,1,104,0,0,8467.76,4143010700,15,15,2,0,16023
A43708001,의왕대원칸타빌2,경기도 의왕시 내손동 799 의왕대원칸타빌2,경기도 의왕시 갈미로 8,분양,지역난방,39651,4,322,대원,대원,314254957,dwapt2@naver.com,아파트,위탁관리,계단식,20021019,314254958,322,33335.535,96,226,0,0,24878.698,4143010700,20,20,0,9,16040
A43708003,반도보라빌리지1단지,경기도 의왕시 내손동 771 반도보라빌리지1단지,경기도 의왕시 갈미로 64,분양,지역난방,87885,9,560,반도건설,반도건설,314261997, ,아파트,위탁관리,계단식,20020621,313423170,560,73838.01,0,354,206,0,56497.532,4143010700,20,20,0,15,16042
A43708004,래미안에버하임,경기도 의왕시 내손동 842 래미안에버하임,경기도 의왕시 내손순환로 7,분양,지역난방,112069.39,10,696,삼성물산(주)건설부문,의왕내손주택 재건축 정비사업조합,314214922,everheim.net,아파트,위탁관리,계단식,20090331,314214923,696,79791.21,151,280,265,0,63829.27,4143010700,25,25,3,20,16024
A43708006,의왕내손,경기도 의왕시 내손동 791 의왕내손,경기도 의왕시 갈미1로 18,임대,지역난방,71410.87,8,822,한국토지주택공사,한국토지주택공사,314269081,www.kohom.co.kr,아파트,자치관리(직영),계단식,20030620,314269082,822,60575.223,822,0,0,0,43079.82,4143010700,20,20,0,14,16040
A43708007,의왕 내손우미린아파트,경기도 의왕시 내손동 843 의왕 내손우미린아파트,경기도 의왕시 내손순환로 8,분양,지역난방,31685.7,3,166,우미건설(주),프라자빌라주택정비사업조합,314231618, ,아파트,자치관리,계단식,20090812,314231619,166,21683.8,0,108,0,58,17637.379,4143010700,20,20,2,0,16035
A43708008,인덕원센트럴자이,경기도 의왕시 내손동 844 인덕원센트럴자이,경기도 의왕시 내손로 13,분양,지역난방,449923,38,2540,GS건설,포일주공재건축조합,314211894,www.idwcentral.aptner.com,아파트,위탁관리,계단식,20091124,314211898,2540,313240.56,510,1191,603,236,237079.427,4143010700,25,25,2,69,16034
A43770702,의왕내손삼성래미안,경기도 의왕시 내손동 414 의왕내손삼성래미안,경기도 의왕시 포일로 39,분양,개별난방,70259.31,7,586,삼성물산(주),삼성물산(주),314230155,http://apt.uasis.com/hp/main/main.co?aptId=01437001,아파트,위탁관리,계단식,20010416,314230156,586,58250.375,192,394,0,0,41863.4258,4143010700,22,22,2,15,16023
A43770703,이편한세상인덕원더퍼스트,경기도 의왕시 내손동 846 이편한세상인덕원더퍼스트,경기도 의왕시 내손로 57,분양,지역난방,434578.3,32,2422,대림,대림산업,314217172,https://ecomfortapt.aptner.com/v2,아파트,위탁관리,계단식,20121029,314218461,2422,299854.16,485,1097,764,76,223373.803,4143010700,25,25,4,70,16025
A43771204,의왕상록,경기도 의왕시 내손동 790 의왕상록,경기도 의왕시 갈미1로 17,분양,지역난방,55681.312,6,447,LG건설,공무원 연금관리공단,314255971,gsgreen.co.kr,아파트,위탁관리,계단식,20021204,314255972,453,49010.42,0,447,0,0,37960.581,4143010700,20,20,0,12,16041
A43776501,대원칸타빌1,경기도 의왕시 내손동 795 대원칸타빌1,경기도 의왕시 갈미로 7,분양,지역난방,39254.234,4,394,(주)대원,대원(주),314254759,대원칸타빌1.ma-um.co.kr,아파트,위탁관리,계단식,20021019,314254760,394,32564.1,394,0,0,0,23610.722,4143010700,18,18,1,11,16040
A43776703,반도보라빌리지2단지,경기도 의왕시 내손동 774 반도보라빌리지2단지,경기도 의왕시 갈미로 32,분양,지역난방,100493,9,766,반도보라건설,반도보라건설,314266625,bando2.apti.co.kr/,아파트,위탁관리,계단식,20020621,313425502,766,87489.45,0,766,0,0,64960.63,4143010700,20,20,0,20,16042
A10023757,동탄2 LH40단지,경기도 화성시 신동  동탄2 LH40단지,,임대,지역난방,52614,6,850,요진건설산업,한국토지주택공사,313763736, ,아파트,위탁관리,복도식,20220615,313763746,850,52481.277,850,0,0,0,24776.68,4159013300,20,20,2,15,18494
A43711001,휴먼시아청계마을2단지,경기도 의왕시 청계동 976 휴먼시아청계마을2단지,경기도 의왕시 청계1로 27,분양,지역난방,36863.836,5,273,"(주)신창건설,고려산업개발(주)",대한주택공사,314227454,휴먼시아청계마을2단지.okhomeapt.co.kr,아파트,위탁관리,계단식,20070918,314227455,273,22671,0,273,0,0,22904.32,4143010800,15,15,0,11,16009
A43711002,청계포레스트,경기도 의왕시 청계동 966 청계포레스트,경기도 의왕시 덕장로 76,분양,지역난방,44166,8,339,한신공영,한국토지주택공사,314227206,청계마을4.apti.co.kr,아파트,위탁관리,계단식,20070918,314227207,339,36549.348,0,339,0,0,28312.13,4143010800,15,15,1,12,16008
A43777203,휴먼시아청계마을3단지,경기도 의왕시 청계동 972 휴먼시아청계마을3단지,경기도 의왕시 청계1로 28,임대,지역난방,43337.38,7,506,삼능건설,토지주택공사,314246094, ,아파트,위탁관리,혼합식,20070711,314246095,506,43080,506,0,0,0,23613.01,4143010800,15,15,1,15,16008
A43777204,휴먼시아청계마을1단지,경기도 의왕시 청계동 982 휴먼시아청계마을1단지,경기도 의왕시 덕장로 22,분양,지역난방,54745,7,266,이수건설(주),한국토지주택공사,314210939, ,아파트,위탁관리,계단식,20091110,314210940,266,38237.31,0,0,266,0,30232.31,4143010800,15,15,2,9,16009
A10020374,힐스테이트 인덕원,경기도 의왕시 포일동 506-1 힐스테이트 인덕원,경기도 의왕시 안양판교로 120,임대,지역난방,65472.08,3,349,현대엔지니어링,시공인포일피에프브이,314262340, ,주상복합,위탁관리,계단식,20250829,314262341,349,51891.66,75,274,0,0,22114.7962,4143010900,28,28,5,0,
A10025188,인덕원푸르지오 엘센트로아파트,경기도 의왕시 포일동 487-22 인덕원푸르지오 엘센트로아파트,경기도 의왕시 안양판교로 100,분양,지역난방,294988.1,12,1774,대우건설,디케이알제일차(유),314210575,movill,아파트,위탁관리,계단식,20191129,314210574,1774,207086.73,0,1451,323,0,155560.6724,4143010900,43,43,2,44,16014
A43774502,동부새롬,경기도 의왕시 포일동 533-5 동부새롬,경기도 의왕시 새롬길 10,분양,개별난방,31330.07,1,269,동부건설,동부건설,313429244, ,아파트,위탁관리,혼합식,19971120,313429495,269,24287.945,161,83,25,0,19164.18,4143010900,23,23,0,1,16018
A43774503,두산위브인덕원센트럴1단지,경기도 의왕시 포일동 638 두산위브인덕원센트럴1단지,경기도 의왕시 평의길 48,분양,지역난방,69877.5,8,450,두산건설주식회사,의왕포일주택조합,314246262, ,아파트,위탁관리,계단식,20090710,314246263,450,47715.7,52,398,0,0,36937.54,4143010900,21,21,2,14,16022
A43774504,두산위브인덕원센트럴2단지,경기도 의왕시 포일동 643 두산위브인덕원센트럴2단지,경기도 의왕시 흥안대로434번길 86,분양,지역난방,53703.066,6,447,(주)두산건설,청화재건축아파트,314255445, ,아파트,위탁관리,계단식,20091030,314255446,447,40029.72,175,272,0,0,30353.555,4143010900,27,27,2,11,16022
A43774505,포일숲속마을1단지,경기도 의왕시 포일동 658 포일숲속마을1단지,경기도 의왕시 포일세거리로 23,임대,지역난방,49363.734,7,659,한솔건설,한국토지주택공사,314214115, ,아파트,위탁관리,혼합식,20110517,314214116,659,49219.266,659,0,0,0,27153.05,4143010900,15,15,0,16,16005
A43774506,인덕원숲속마을3단지,경기도 의왕시 포일동 645 인덕원숲속마을3단지,경기도 의왕시 포일세거리로 93,분양,지역난방,52490,7,366,금호건설주식회사,한국토지주택공사,314260770, ,아파트,위탁관리,계단식,20110915,314261771,366,52489.484,0,366,0,0,29907.04,4143010900,15,15,2,12,16003
A43774507,인덕원숲속마을4단지,경기도 의왕시 포일동 646 인덕원숲속마을4단지,경기도 의왕시 포일세거리로 73,분양,지역난방,73919.37,9,510,한신공영,LH,314230041,cafe.naver.com/poilforest4,아파트,위탁관리,계단식,20111118,314230043,517,54944.465,0,510,0,0,42125.42,4143010900,15,15,2,1,16003
A43774508,인덕원숲속마을5단지,경기도 의왕시 포일동 649 인덕원숲속마을5단지,경기도 의왕시 포일세거리로 96,분양,지역난방,65594,8,330,동문건설,한국토지주택공사,314268816, ,아파트,위탁관리,계단식,20121220,314268817,330,65480.098,0,0,330,0,37164.27,4143010900,15,15,2,11,16002
A43774509,의왕포일숲속마을2단지,경기도 의왕시 포일동 652 의왕포일숲속마을2단지,경기도 의왕시 이미로 17,임대,지역난방,64505.71,11,840,동광(주),한국토지주택공사(주),314234991, ,아파트,위탁관리,혼합식,20130507,314234992,840,64344.344,840,0,0,0,34402.45,4143010900,15,15,1,21,16002
A43774605,인덕원삼호,경기도 의왕시 포일동 441-2 인덕원삼호,경기도 의왕시 안양판교로 64,분양,지역난방,75176.72,7,684,삼호건설,",,",314257132,인덕원삼호.ma-um.co.kr,아파트,위탁관리,계단식,19910409,314257133,684,60666.36,0,624,60,0,60666.36,4143010900,15,15,0,23,16014
A43774801,한일나래,경기도 의왕시 포일동 533-1 한일나래,경기도 의왕시 새롬길 7,분양,개별난방,27564.52,1,214,한일건설,금문재건축,314239245,한일나래.ma-um.co.kr,아파트,위탁관리,혼합식,19971030,314239243,214,21251.57,88,126,0,0,15889.38,4143010900,21,21,2,1,16018
A43777104,인덕원동아에코빌아파트,경기도 의왕시 포일동 518 인덕원동아에코빌아파트,경기도 의왕시 흥안대로456번길 125,분양,개별난방,66055,5,541,동아건설,포일동연합주택조합건설,314230190,인덕원동아에코빌.apti.co.kr/,아파트,위탁관리,계단식,20010625,314230352,541,55280.586,126,415,0,0,42831.08,4143010900,23,23,2,13,16017
